customer_unique_id,first_purchase_date,last_purchase_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,segment_name
01018f26fb8b8a922c025de40a85a553,"2018-01-06 16:40:02","2018-01-06 16:40:02",240,1,1.00,3,5,4,354,"Potential Loyalists"
0101da21926315ddd81d190e0ec40440,"2017-10-25 22:06:10","2017-10-25 22:06:10",313,1,3.00,4,3,2,432,Other
01020c5b6024bc1cf2a3228e566bafb2,"2017-08-25 11:21:00","2017-08-25 11:21:00",374,1,4.00,4,3,2,432,Other
01027e860e6fb9591599d94a4189e2ad,"2018-05-22 19:45:14","2018-05-22 19:45:14",104,1,2.00,2,5,3,253,"Potential Loyalists"
01029081d0cfc339576f71ab45713d10,"2018-05-19 16:08:40","2018-05-19 16:08:40",107,1,1.00,2,5,4,254,"Potential Loyalists"
01029c2615eacab8d39f0450e6b0bef3,"2017-08-03 16:55:25","2017-08-03 16:55:25",396,1,2.00,5,4,3,543,"Lost Customers"
0103751df12aea8b962cfbcd2b61104c,"2017-05-26 23:29:07","2017-05-26 23:29:07",465,1,1.00,5,2,4,524,"At-Risk Customers"
0104a702e0f73442fe4dc3bfff6ba373,"2018-04-08 11:20:58","2018-04-08 11:20:58",148,1,10.00,2,4,1,241,"Potential Loyalists"
0104d0840fb6bccc7618c519fbcce1a0,"2018-08-22 17:30:50","2018-08-22 17:30:50",12,1,2.00,1,1,3,113,"Loyal Customers"
0104d8ef04b9df2891e69bc0e2e6dca4,"2017-04-13 16:00:12","2017-04-13 16:00:12",508,1,4.00,5,2,2,522,"At-Risk Customers"
010513009a288e24dbbc8183d5bcd4e2,"2017-08-28 17:37:12","2017-08-28 17:37:12",371,1,1.00,4,3,3,433,Other
01051cf3719a23faec8b2307b369faeb,"2017-05-27 20:58:23","2017-05-27 20:58:23",464,1,6.00,5,2,1,521,"At-Risk Customers"
0105c53fe2f742999dcb90ca99f4bfba,"2018-01-30 16:13:28","2018-01-30 16:13:28",216,1,1.00,3,2,5,325,Other
0105f445969ca7b8fa2e354bec7a95bd,"2017-11-19 13:27:09","2017-11-19 13:27:09",288,1,3.00,4,5,2,452,Other
0106cb3b85affbb1c765eef0eac01485,"2017-08-29 19:47:21","2017-08-29 19:47:21",370,1,1.00,4,3,3,433,Other
01093ce2e3723bdb8de583346d76098c,"2018-03-20 10:29:51","2018-03-20 10:29:51",167,1,3.00,2,3,2,232,"Potential Loyalists"
0109643e8c9bc5d8d7791439f3fa4259,"2018-01-04 19:15:58","2018-01-04 19:15:58",242,1,1.00,3,5,4,354,"Potential Loyalists"
010a0365ab237a5e2fed9d945121b627,"2018-07-14 14:46:54","2018-07-14 14:46:54",51,1,1.00,1,1,5,115,"Loyal Customers"
010a81611c87c7e19c18f303e39973b2,"2017-10-18 11:17:22","2017-10-18 11:17:22",320,1,1.00,4,3,3,433,Other
010ab6653f042ebb8e430f1718f61147,"2018-04-14 21:25:50","2018-04-14 21:25:50",142,1,1.00,2,4,4,244,"Potential Loyalists"
010bcf93b3363ccf249034e7250266f0,"2017-08-11 20:35:14","2017-08-11 20:35:14",388,1,11.00,5,3,1,531,Other
010d09c16c5fee11226ca7c5492892de,"2017-11-24 12:23:11","2017-11-24 12:23:11",283,1,10.00,4,5,1,451,Other
010d3cb666c64c115a144d3e6fcbd1d8,"2017-10-15 23:34:07","2017-10-15 23:34:07",323,1,1.00,4,3,3,433,Other
010fea34d64c9fc635cebbe583f5104a,"2018-03-27 23:07:10","2018-03-27 23:07:10",160,1,1.00,2,2,5,225,"Loyal Customers"
0113282a7fe79b3d8489193ccc601efb,"2018-03-19 08:56:43","2018-03-19 08:56:43",168,1,1.00,2,3,5,235,"Potential Loyalists"
01147fb2cf81b69cdcfdc1ac4c6fae7e,"2018-03-02 09:11:23","2018-03-02 09:11:23",185,1,1.00,3,3,4,334,"Potential Loyalists"
011509f63f565e822767bfb89c3cf9b7,"2017-05-09 14:58:25","2017-05-09 14:58:25",482,1,6.00,5,2,1,521,"At-Risk Customers"
011575986092c30523ecb71ff10cb473,"2018-02-17 15:54:49","2018-04-18 21:58:08",138,2,3.00,2,1,2,212,"Loyal Customers"
011620d7c45f4d1599c68b2f19e4b73e,"2018-01-21 18:12:07","2018-01-21 18:12:07",225,1,1.00,3,3,3,333,"Potential Loyalists"
0116dc6ddf277eb8413a0393cca11c32,"2017-09-17 21:03:28","2017-09-17 21:03:28",351,1,1.00,4,4,5,445,Other
0116f610fa1418cda75e0d96e1639a03,"2017-07-18 11:28:33","2017-07-18 11:28:33",412,1,1.00,5,3,3,533,Other
011702c19fd5dec0000a8dbbb5b98809,"2017-12-03 21:09:16","2017-12-03 21:09:16",274,1,1.00,4,5,4,454,Other
011733687890faf081be6fde9e7cc7a0,"2018-06-21 09:08:51","2018-06-21 09:08:51",74,1,6.00,1,1,1,111,Champions
011735b41c89ca1e075296f4ecb01a27,"2017-11-13 23:00:10","2017-11-13 23:00:10",294,1,1.00,4,5,4,454,Other
011784926e81122b1abd0210b5888c22,"2018-02-19 15:37:39","2018-02-19 15:37:39",196,1,7.00,3,3,1,331,"Potential Loyalists"
011785063c56f2c239064f603bf02a05,"2018-01-01 09:36:21","2018-01-01 09:36:21",245,1,3.00,3,5,2,352,"Potential Loyalists"
0117fb2675e2936a2e96dee22e8c992b,"2018-05-14 14:46:41","2018-05-14 14:46:41",112,1,4.00,2,4,2,242,"Potential Loyalists"
0117fc67656c020dddef928c878ad5e3,"2018-07-13 15:26:30","2018-07-13 15:26:30",52,1,7.00,1,1,1,111,Champions
01180926dda31d9e6f60befe084788dd,"2018-02-14 20:05:48","2018-02-14 20:05:48",201,1,1.00,3,3,3,333,"Potential Loyalists"
011875f0176909c5cf0b14a9138bb691,"2017-03-18 20:08:04","2017-03-18 20:08:04",534,1,8.00,5,2,1,521,"At-Risk Customers"
01196e80f5309cb251220a6a5b3f57f5,"2018-04-03 13:05:59","2018-04-03 13:05:59",153,1,1.00,2,4,4,244,"Potential Loyalists"
011a18cf4e0e74bac46678dd843e3461,"2017-10-15 03:18:50","2017-10-15 03:18:50",323,1,1.00,4,3,3,433,Other
011b4adcd54683b480c4d841250a987f,"2017-08-22 12:51:29","2018-02-15 11:40:57",200,2,16.00,3,1,1,311,Other
011b7396d7220ca4ff52508adcb6b870,"2018-01-11 19:36:51","2018-01-11 19:36:51",235,1,1.00,3,5,4,354,"Potential Loyalists"
011c3e6b4b11fa8a326a39e78deb6e66,"2017-03-07 18:12:40","2017-03-07 18:12:40",545,1,1.00,5,2,4,524,"At-Risk Customers"
011d6505c026d200e75cb0b6c47da758,"2017-12-09 14:40:14","2017-12-09 14:40:14",268,1,8.00,3,5,1,351,"Potential Loyalists"
011fd4914a2d19b2a0e50c29cea5c6a2,"2017-05-06 20:58:27","2017-05-06 20:58:27",485,1,10.00,5,2,1,521,"At-Risk Customers"
01202da9afa875bce3de24c92b764099,"2017-10-05 10:35:03","2017-10-05 10:35:03",333,1,1.00,4,3,3,433,Other
0121107a0cebf91b6af74f8a4ab3c4d9,"2017-11-26 16:31:13","2017-11-26 16:31:13",281,1,1.00,4,5,4,454,Other
012216caf4f1082ba3fc02e584de9a29,"2017-10-17 23:47:22","2017-10-17 23:47:22",321,1,4.00,4,3,2,432,Other
0122d73327d9135f8088572c7d7f5d54,"2017-09-07 10:36:54","2017-09-07 10:36:54",361,1,4.00,4,4,2,442,Other
012452d40dafae4df401bced74cdb490,"2017-06-18 22:46:42","2018-05-14 12:12:45",112,2,16.00,2,1,1,211,"Loyal Customers"
0124721bc33e0aa6772b42d4ccfd01db,"2017-06-14 09:44:30","2017-06-14 09:44:30",446,1,1.00,5,2,5,525,"At-Risk Customers"
012510db7f0db8481f8a3708400c8db9,"2017-03-01 11:52:50","2017-03-01 11:52:50",551,1,5.00,5,1,2,512,"At-Risk Customers"
0125200158c999d5813b11be482a48da,"2018-05-04 16:54:41","2018-05-04 16:54:41",122,1,1.00,2,4,4,244,"Potential Loyalists"
0125fb08af5c9dd55731090aafc63ac8,"2018-02-14 12:45:19","2018-02-14 12:45:19",201,1,1.00,3,3,3,333,"Potential Loyalists"
012714eb883337fd2631c13d2daf4466,"2018-04-03 22:08:31","2018-04-03 22:08:31",153,1,6.00,2,4,1,241,"Potential Loyalists"
012755131a5b785b0ae3291c339a9051,"2018-03-24 13:13:08","2018-03-24 13:13:08",163,1,2.00,2,3,3,233,"Potential Loyalists"
01290b6163d2a02514a54df49221a668,"2017-09-30 12:06:40","2017-09-30 12:06:40",338,1,4.00,4,4,2,442,Other
0129147743b7712da1c4a55a59d0fb16,"2018-02-26 18:58:02","2018-02-26 18:58:02",189,1,1.00,3,2,5,325,Other
0129d48dce554d95f641d01eaa88904a,"2018-03-15 22:07:54","2018-03-15 22:07:54",172,1,5.00,2,3,1,231,"Potential Loyalists"
012a218df8995d3ec3bb221828360c86,"2018-05-07 10:28:17","2018-06-18 13:08:38",77,2,12.00,1,1,1,111,Champions
012ab8ee5f7d76005d838758e9a9452c,"2018-08-20 14:31:33","2018-08-20 14:31:33",14,1,1.00,1,1,4,114,"Loyal Customers"
012b41c1dae00a092474ca48dc764a00,"2018-07-23 11:30:12","2018-07-23 11:30:12",42,1,1.00,1,1,5,115,"Loyal Customers"
012b8001e47392df808a454083a74b74,"2017-02-10 10:02:07","2017-02-10 10:02:07",570,1,1.00,5,2,5,525,"At-Risk Customers"
012ba82b3ff6ea994a4ecc6c848a4782,"2018-04-05 15:57:22","2018-04-05 15:57:22",151,1,3.00,2,4,2,242,"Potential Loyalists"
012c61cc2c69b09c85071ccac0ccee16,"2017-08-25 21:09:03","2017-08-25 21:09:03",374,1,3.00,4,3,2,432,Other
012da9594b65ccb990822802ba0ff2e4,"2018-04-11 21:37:56","2018-04-11 21:37:56",145,1,8.00,2,4,1,241,"Potential Loyalists"
012e12f54f6e73b1faba89a119dab849,"2017-01-29 19:17:41","2017-01-29 19:17:41",582,1,5.00,5,2,2,522,"At-Risk Customers"
0130a250cff3b3b0649cae3671959139,"2018-02-26 14:31:31","2018-02-26 14:31:31",189,1,1.00,3,2,5,325,Other
0130baad44d0ccc44bc7526c1ac18c64,"2018-07-20 11:10:41","2018-07-20 11:10:41",45,1,1.00,1,1,5,115,"Loyal Customers"
0130be8e6677174b8184114f98c16b3c,"2017-04-13 11:29:10","2017-04-13 11:29:10",508,1,2.00,5,2,3,523,"At-Risk Customers"
013341d7f8accddf42fc02f001ad341d,"2017-08-28 21:51:16","2017-08-28 21:51:16",371,1,10.00,4,3,1,431,Other
0134417784b9f85470e635c063152a71,"2018-04-21 17:34:58","2018-04-21 17:34:58",135,1,3.00,2,5,2,252,"Potential Loyalists"
0134caf89be2059cfd79af28d8bc1e7f,"2018-06-18 21:12:18","2018-06-18 21:12:18",77,1,2.00,1,1,3,113,"Loyal Customers"
013523c76f4749da72a9ccc4a67cb234,"2017-09-13 01:32:11","2017-09-13 01:32:11",355,1,1.00,4,4,5,445,Other
013689381e404bf6304f57bab4b8f01d,"2018-07-28 13:14:46","2018-07-28 13:14:46",37,1,3.00,1,1,2,112,"Loyal Customers"
0136e40591d769adfb219f167a691487,"2017-09-19 23:49:48","2017-09-19 23:49:48",349,1,1.00,4,4,5,445,Other
0137420de9b02a180c53e5bd64f14750,"2018-02-15 21:58:37","2018-02-15 21:58:37",200,1,6.00,3,3,1,331,"Potential Loyalists"
01376b24e146a15f52ca8382af02fe62,"2017-07-07 15:13:16","2017-07-07 15:13:16",423,1,1.00,5,3,3,533,Other
0137839e600d4edd0949a8ce7c171164,"2017-12-13 06:59:57","2017-12-13 06:59:57",264,1,2.00,3,5,3,353,"Potential Loyalists"
013802b3b98584222c1280e654a655b1,"2018-05-16 18:10:37","2018-05-16 18:10:37",110,1,1.00,2,4,5,245,"Potential Loyalists"
0138dff42973f40e8f5225472526f278,"2018-04-30 08:34:14","2018-04-30 08:34:14",126,1,1.00,2,4,4,244,"Potential Loyalists"
0139884762afa50d78fe480646fe92b5,"2017-05-03 08:28:44","2017-05-03 08:28:44",488,1,3.00,5,2,2,522,"At-Risk Customers"
01399b72331afe80cc0c3a982cafb177,"2018-07-07 18:35:06","2018-07-07 18:35:06",58,1,3.00,1,1,2,112,"Loyal Customers"
0139d2cb6ca3b630b5833d49634d328e,"2017-11-16 13:50:41","2017-11-16 13:50:41",291,1,3.00,4,5,2,452,Other
013a435769899074c568863694560449,"2018-03-27 22:03:44","2018-03-27 22:03:44",160,1,10.00,2,2,1,221,"Loyal Customers"
013ae505c83f5fb1905ed23afdafd3a2,"2017-10-28 22:10:51","2017-10-28 22:10:51",310,1,2.00,4,3,3,433,Other
013b6090dc49b5fa51196b20ec11f19c,"2018-02-05 20:47:48","2018-02-05 20:47:48",210,1,1.00,3,2,5,325,Other
013dd47ed31ce4de00cb434b2cae5386,"2018-04-12 10:23:19","2018-04-12 10:23:19",144,1,2.00,2,4,3,243,"Potential Loyalists"
013ef03e0f3f408dd9bf555e4edcdc0a,"2018-06-21 04:46:11","2018-07-20 04:13:54",45,2,4.00,1,1,2,112,"Loyal Customers"
013f3d6549189a4802a268131ef47a77,"2017-10-12 11:37:18","2017-10-12 11:37:18",326,1,6.00,4,3,1,431,Other
013f4353d26bb05dc6652f1269458d8d,"2017-11-24 13:33:20","2017-11-28 13:30:58",279,2,6.00,4,1,1,411,"At-Risk Customers"
01413c132b54b9b7dfadc2ee71ef78c8,"2017-11-08 19:05:31","2017-11-08 19:05:31",299,1,1.00,4,5,4,454,Other
0143a04eabe01ceb3a9fe2dde984e2b0,"2018-05-30 13:42:13","2018-05-30 13:42:13",96,1,4.00,1,5,2,152,"New Customers"
01440d8dea55a5d0ed27d26c41044761,"2018-02-10 20:36:35","2018-02-10 20:36:35",205,1,1.00,3,3,3,333,"Potential Loyalists"
014410afdd8e0393ec17e9d8488449e0,"2018-02-23 12:04:01","2018-02-23 12:04:01",192,1,1.00,3,2,5,325,Other
014593e48e9119391b9c70206fcadca8,"2017-09-22 14:49:07","2017-09-22 14:49:07",346,1,2.00,4,4,3,443,Other
0145b1b14166b43baa374daddffca8fd,"2017-09-08 14:44:39","2017-09-08 14:44:39",360,1,3.00,4,4,2,442,Other
0145bfdfe85402b2249c7437bd297a07,"2017-10-14 21:03:22","2017-10-14 21:03:22",324,1,3.00,4,3,2,432,Other
0145c2c66ea8f764ed8d8015ce149af7,"2018-07-16 23:56:48","2018-07-16 23:56:48",49,1,1.00,1,1,5,115,"Loyal Customers"
0145fc4d376df22449756022b9ccb472,"2018-05-31 17:39:16","2018-05-31 17:39:16",95,1,1.00,1,5,4,154,"New Customers"
01462a1d33f1b303bead3ec1ae2c4f7e,"2018-07-09 21:53:03","2018-07-09 21:53:03",56,1,8.00,1,1,1,111,Champions
014644ae002bacd78bb05521f7e9aaab,"2018-03-09 17:23:29","2018-03-09 17:23:29",178,1,1.00,2,3,4,234,"Potential Loyalists"
01469c41b00bb21cd01d2104b8e81384,"2017-02-11 18:33:28","2017-02-11 18:33:28",569,1,5.00,5,2,2,522,"At-Risk Customers"
01489018af4a609acb2fa2634c9ce643,"2018-08-07 16:50:59","2018-08-07 16:50:59",27,1,1.00,1,1,5,115,"Loyal Customers"
014ce9c0a3df00f77a6932a7b371a3bc,"2018-08-27 11:19:47","2018-08-27 11:19:47",7,1,1.00,1,1,4,114,"Loyal Customers"
014dc284927e986549bf255eb79eb3ab,"2017-12-28 21:35:44","2017-12-28 21:35:44",249,1,2.00,3,5,3,353,"Potential Loyalists"
014dcb5d582d60bca6a379e45a9041da,"2018-02-02 18:17:19","2018-02-02 18:17:19",213,1,4.00,3,2,2,322,Other
014e4042a6b3ed0b1a6cd14c7639bb84,"2018-04-04 05:12:09","2018-04-04 05:12:09",152,1,1.00,2,4,4,244,"Potential Loyalists"
014f7e8caea3379aa3d30558424ca54f,"2018-06-25 15:10:03","2018-06-25 15:10:03",70,1,1.00,1,1,5,115,"Loyal Customers"
014fa2f37ee690774a7505252a28daf3,"2017-03-22 11:40:21","2017-03-22 11:40:21",530,1,1.00,5,2,4,524,"At-Risk Customers"
015124b67936296eb7250b38c906a627,"2018-03-18 08:25:36","2018-03-18 08:25:36",169,1,1.00,2,3,5,235,"Potential Loyalists"
01512524d623f78040531c0d8e20a772,"2017-10-16 01:21:34","2017-10-16 01:21:34",322,1,1.00,4,3,3,433,Other
0151b5ff5b5d642815f094f303e7052a,"2017-04-06 13:45:55","2017-04-06 13:45:55",515,1,4.00,5,2,2,522,"At-Risk Customers"
0151bcc17b8ae63a495b6c9fe6f708a1,"2018-03-09 10:43:32","2018-03-09 10:43:32",178,1,2.00,2,3,3,233,"Potential Loyalists"
0151cf157e4682357e62be311f4823b7,"2017-11-27 02:27:01","2017-11-27 02:27:01",280,1,1.00,4,5,4,454,Other
01525fe1e0d8e9616b2503260671d20d,"2018-08-10 12:24:15","2018-08-10 12:24:15",24,1,1.00,1,1,5,115,"Loyal Customers"
0152897024d0ddad70baafe17ed705f4,"2018-03-15 23:46:36","2018-03-15 23:46:36",172,1,5.00,2,3,1,231,"Potential Loyalists"
01531f72337b960a58cdba9c94e96d1a,"2017-11-07 01:07:57","2017-11-07 01:07:57",300,1,1.00,4,5,4,454,Other
015366a7c13024e36f1f125d8f9a9e67,"2017-03-21 10:29:01","2017-03-21 10:29:01",531,1,10.00,5,2,1,521,"At-Risk Customers"
0153b79c47a4953a7dad6fb93ab45a02,"2017-10-08 21:20:24","2017-10-08 21:20:24",330,1,2.00,4,3,3,433,Other
01541e2754a6e7830b2871d7191d27e2,"2018-08-11 09:50:14","2018-08-11 09:50:14",23,1,3.00,1,1,3,113,"Loyal Customers"
015546ec984c58044b2a1304f24193a7,"2018-01-30 10:05:05","2018-01-30 10:05:05",216,1,1.00,3,2,5,325,Other
015557c9912277312b9073947804a7ba,"2017-03-23 22:45:46","2017-05-01 14:48:33",490,2,4.00,5,1,2,512,"At-Risk Customers"
015613e1b7c050cd2331d34076fce1c6,"2018-03-31 13:49:02","2018-03-31 13:49:02",156,1,2.00,2,4,3,243,"Potential Loyalists"
01561f92006fd3ba8a8a4246b7f38101,"2017-10-11 10:50:36","2017-10-11 10:50:36",327,1,2.00,4,3,3,433,Other
0156e3456c1959644b2da32c2cee358c,"2018-08-02 21:24:24","2018-08-02 21:24:24",32,1,2.00,1,1,3,113,"Loyal Customers"
01575c2596c13ff2422df080a71b481b,"2017-10-31 22:14:43","2017-10-31 22:14:43",307,1,1.00,4,3,5,435,Other
0158b70c1d28da409abddfcaa5f0801a,"2017-04-26 17:00:43","2017-04-26 17:00:43",495,1,1.00,5,2,5,525,"At-Risk Customers"
015906d05142c9dc02e816c29c044bba,"2018-01-09 00:53:15","2018-01-09 00:53:15",237,1,5.00,3,5,1,351,"Potential Loyalists"
01593b828c6e7c516ed078a4820ab9b2,"2018-07-06 18:16:06","2018-07-06 18:16:06",59,1,1.00,1,1,5,115,"Loyal Customers"
015aba8b6e516fbf6ee76c164c11987b,"2018-02-24 16:42:01","2018-02-24 16:42:01",191,1,4.00,3,2,2,322,Other
015b72d1a4ec2bfcf75518ada117c62b,"2018-07-17 14:35:00","2018-07-17 14:35:00",48,1,3.00,1,1,2,112,"Loyal Customers"
015ba10edbe7988bff82867b4480c225,"2017-06-30 14:05:06","2017-06-30 14:05:06",430,1,1.00,5,2,4,524,"At-Risk Customers"
015cd0b039aa3b36cf78f41d8f54e3d0,"2018-02-26 13:20:31","2018-02-26 13:20:31",189,1,1.00,3,2,5,325,Other
015d45ef9d6462cf0d5f062c54f26941,"2018-01-20 22:16:13","2018-01-20 22:16:13",226,1,1.00,3,3,3,333,"Potential Loyalists"
015dc4d69b97b8784298de6c9484797b,"2017-10-07 08:23:50","2017-10-07 08:23:50",331,1,3.00,4,3,2,432,Other
015e470a59ee1adbb4d6586fd90e4c52,"2018-02-09 11:21:02","2018-02-09 11:21:02",206,1,1.00,3,3,3,333,"Potential Loyalists"
015f170c7abe45372b9f0414d901e71b,"2017-11-16 23:02:06","2017-11-16 23:02:06",291,1,1.00,4,5,4,454,Other
015fcc1fe9d3319fb41b08e986684598,"2017-06-24 12:58:30","2017-06-24 12:58:30",436,1,1.00,5,2,4,524,"At-Risk Customers"
0161783a9f93dcefde5ea508501713b2,"2017-10-06 14:32:11","2017-10-06 14:32:11",332,1,1.00,4,3,3,433,Other
0161ede24e46b8e50ed493e5f8b3b305,"2017-12-06 10:27:21","2017-12-06 10:27:21",271,1,1.00,3,5,4,354,"Potential Loyalists"
016201b260065cecbb315f4de0b0dc76,"2017-11-24 20:41:08","2017-11-24 20:41:08",283,1,3.00,4,5,2,452,Other
01626676a41ff29901f7b42bc8e09dd8,"2018-03-09 09:10:06","2018-03-09 09:10:06",178,1,1.00,2,3,4,234,"Potential Loyalists"
016547a638c42ea1061a1400eab339d2,"2018-01-29 14:42:57","2018-01-29 14:42:57",217,1,5.00,3,2,1,321,Other
0165dc4e0c64d7c1e17757ab8676f213,"2018-05-31 11:16:12","2018-05-31 11:16:12",95,1,2.00,1,5,3,153,"New Customers"
0166e2f8aaec14c93d23dea2523beac5,"2018-06-16 12:45:58","2018-06-16 12:45:58",79,1,3.00,1,1,2,112,"Loyal Customers"
0167a6f5d58d5632b42c44e7f66f2abf,"2018-01-17 08:55:50","2018-01-17 08:55:50",229,1,1.00,3,5,4,354,"Potential Loyalists"
0167f525469634cccbda49491f01324c,"2018-08-12 21:33:04","2018-08-12 21:33:04",22,1,6.00,1,1,1,111,Champions
016846e2dd862cba9a2a10eff5ac244f,"2017-05-12 15:34:02","2017-05-12 15:34:02",479,1,10.00,5,2,1,521,"At-Risk Customers"
01689985c22786e41347d5167048b25e,"2018-07-20 11:09:30","2018-07-20 11:09:30",45,1,1.00,1,1,5,115,"Loyal Customers"
016a461e59c71a989c278fb565441696,"2017-08-08 19:38:41","2017-08-08 19:38:41",391,1,4.00,5,4,2,542,"Lost Customers"
016a528e7cb02b29de37ea55cf89b9d1,"2017-12-09 18:32:55","2017-12-09 18:32:55",268,1,1.00,3,5,4,354,"Potential Loyalists"
016a5760b723a3a0bcb4b294d4bc6b45,"2018-07-09 20:06:06","2018-07-09 20:06:06",56,1,1.00,1,1,5,115,"Loyal Customers"
016ac660c79288138b5d6d3570eadc9d,"2017-12-07 00:37:54","2017-12-07 00:37:54",270,1,1.00,3,5,4,354,"Potential Loyalists"
016c60628fc64e15fa5990e58a0b57c1,"2017-07-20 11:20:52","2017-07-20 11:20:52",410,1,1.00,5,3,3,533,Other
016dc4411329d2b3292a0fbf1402e95e,"2018-06-19 23:00:45","2018-06-19 23:00:45",76,1,1.00,1,1,5,115,"Loyal Customers"
016e32e564ee03416c6f73e44a4e802a,"2017-03-12 23:31:55","2017-03-12 23:31:55",540,1,3.00,5,2,2,522,"At-Risk Customers"
016e68615e12298a0a004a44d3b78579,"2018-06-07 11:19:56","2018-06-07 11:19:56",88,1,1.00,1,4,4,144,"New Customers"
016feebfaba953a2456d3a063b8eb8ef,"2017-02-13 12:10:59","2017-02-13 12:10:59",567,1,1.00,5,2,5,525,"At-Risk Customers"
0170c406cddfc9a551a3f8045379afe5,"2018-02-22 01:14:05","2018-02-22 01:14:05",193,1,2.00,3,2,3,323,Other
01726e5d6a88d1a8dffd9578872ce54e,"2018-02-14 11:42:55","2018-02-14 11:42:55",201,1,1.00,3,3,3,333,"Potential Loyalists"
017500c32b7353decc3a3a4d91acd0cc,"2018-01-31 14:47:21","2018-01-31 14:47:21",215,1,1.00,3,2,5,325,Other
0176190d05dbc46f20484610a0a0e1fb,"2017-04-27 15:15:48","2017-04-27 15:15:48",494,1,10.00,5,2,1,521,"At-Risk Customers"
01762637819e8e1cb4093ff1589b0f00,"2018-01-04 15:39:07","2018-01-04 15:39:07",242,1,6.00,3,5,1,351,"Potential Loyalists"
01769144da2a7ea21cc6163452b5824d,"2018-03-11 20:22:41","2018-03-11 20:22:41",176,1,6.00,2,3,1,231,"Potential Loyalists"
0177c9c4715fe173b9c26fdd95a94579,"2017-11-25 23:17:48","2017-11-25 23:17:48",282,1,1.00,4,5,4,454,Other
0177f6975b155c814ea6273eccc58d82,"2018-03-02 11:01:32","2018-03-02 11:01:32",185,1,8.00,3,3,1,331,"Potential Loyalists"
0178b244a5c281fb2ade54038dd4b161,"2017-05-10 20:04:09","2018-07-28 13:13:00",37,2,17.00,1,1,1,111,Champions
0178df128a2cb4f9914c8c3beb8a57f6,"2017-12-11 08:45:05","2017-12-11 08:45:05",266,1,3.00,3,5,2,352,"Potential Loyalists"
0178fa4e501691dec0663f439950d4de,"2018-02-13 19:52:29","2018-02-13 19:52:29",202,1,1.00,3,3,3,333,"Potential Loyalists"
01798446b9d249eb006931079a273601,"2018-07-13 14:12:16","2018-07-13 14:12:16",52,1,1.00,1,1,5,115,"Loyal Customers"
017adfe7897c78902d9f7d58cd855990,"2017-08-15 09:26:10","2017-08-15 09:26:10",384,1,3.00,4,3,2,432,Other
017ae1edebbc1749a64a520e37633c3c,"2018-05-01 14:28:32","2018-05-01 14:28:32",125,1,4.00,2,4,2,242,"Potential Loyalists"
017bddd3844cbc8c9259179f66786333,"2018-01-26 22:32:51","2018-01-26 22:32:51",220,1,8.00,3,3,1,331,"Potential Loyalists"
017c17dd6f2e7859373a5724b863801e,"2018-01-04 16:55:54","2018-01-04 16:55:54",242,1,1.00,3,5,4,354,"Potential Loyalists"
017c477c81dd0f10726f7828f0475c0e,"2018-04-17 10:23:24","2018-04-17 10:23:24",139,1,6.00,2,4,1,241,"Potential Loyalists"
017c4e59e1a95482f32f65e03a46af95,"2018-05-17 10:18:48","2018-05-17 10:18:48",109,1,8.00,2,5,1,251,"Potential Loyalists"
017c5a91ab1759799a4d68be8091b8ab,"2018-04-25 21:28:24","2018-04-25 21:28:24",131,1,1.00,2,5,4,254,"Potential Loyalists"
017c61c786dae249f339e690764ec7e6,"2017-10-05 14:36:14","2017-10-05 14:36:14",333,1,1.00,4,3,3,433,Other
017c7f75ca30943882f48d5fda81e2df,"2017-09-16 18:33:08","2017-09-16 18:33:08",352,1,5.00,4,4,2,442,Other
017d9afa17ebea3b2a7c03ed6bc954be,"2017-07-15 09:42:52","2017-07-15 09:42:52",415,1,1.00,5,3,3,533,Other
017da2695c69ee376b8b4220cf0f61ec,"2018-06-18 19:25:28","2018-06-18 19:25:28",77,1,1.00,1,1,5,115,"Loyal Customers"
017eb8439a0ca7dcfc228f933bd204d8,"2018-02-28 00:38:04","2018-02-28 00:38:04",187,1,2.00,3,3,3,333,"Potential Loyalists"
017fa9ba22880652e440025a91d5a66b,"2017-08-21 15:35:44","2017-08-21 15:35:44",378,1,1.00,4,3,5,435,Other
017fde295de136549d89d951da362287,"2017-07-14 12:12:53","2017-07-14 12:12:53",416,1,2.00,5,3,3,533,Other
017fe3adcd1989f1ea8bac1848bd1b94,"2018-05-29 03:34:16","2018-05-29 03:34:16",97,1,1.00,1,5,4,154,"New Customers"
0180d29fed77d26d59490f37198514a1,"2018-07-02 21:45:27","2018-07-02 21:45:27",63,1,8.00,1,1,1,111,Champions
0181f57a87c6a2f0e0fe2807f67aef0e,"2017-05-10 16:06:48","2017-05-10 16:06:48",481,1,2.00,5,2,3,523,"At-Risk Customers"
01835b7ef446c78d0c37077894aa068d,"2018-04-03 17:40:11","2018-04-03 17:40:11",153,1,1.00,2,4,4,244,"Potential Loyalists"
01838e7d69d87bd8ff2b6ff06789adfb,"2017-01-21 22:41:08","2017-01-21 22:41:08",590,1,1.00,5,2,5,525,"At-Risk Customers"
0184070f27c13c909a1de7b1b059b496,"2018-01-13 21:57:41","2018-01-13 21:57:41",233,1,3.00,3,5,2,352,"Potential Loyalists"
0185135ffdd866d3a29efa833ac0829b,"2018-03-10 20:57:16","2018-03-10 20:57:16",177,1,6.00,2,3,1,231,"Potential Loyalists"
