customer_unique_id,segment_name,r_score,f_score,m_score,rfm_code,monetary,recency_days,frequency
30a38716bb2d04f12bb813aa2f926270,"At-Risk Customers",5,2,5,525,1.00,699,1
31463a6b3a01f53c3ef1a04a849decf4,"At-Risk Customers",5,2,5,525,1.00,699,1
3c752a5f42170574e38358384ece8819,"At-Risk Customers",5,2,5,525,1.00,699,1
3f4f614c632af7fc7508462a7cb55ac2,"At-Risk Customers",5,2,5,525,1.00,699,1
2f64e403852e6893ae37485d5fcacdaf,"At-Risk Customers",5,2,5,525,1.00,700,1
61db744d2f835035a5625b59350c6b63,"At-Risk Customers",5,2,5,525,1.00,700,1
b7d76e111c89f7ebf14761390f0f7d17,"At-Risk Customers",5,2,5,525,1.00,729,1
e4a3e12a38e84615ed5377597f23c270,"At-Risk Customers",5,2,5,525,1.00,469,1
bff448abe613ae8e4cfc345b8bfd649e,"At-Risk Customers",5,2,5,525,1.00,469,1
c3a8d73d9c04af248b04c0f97b6cb308,"At-Risk Customers",5,2,5,525,1.00,469,1
c4087df3fe3cc151f397a55cf54fbbc9,"At-Risk Customers",5,2,5,525,1.00,469,1
c55ad9a8c04e8009e4ac169f7344a583,"At-Risk Customers",5,2,5,525,1.00,469,1
d1763ffdda14239cb1875f180fe5580b,"At-Risk Customers",5,2,5,525,1.00,469,1
d213a64d6fd8494fd5c0e1ad6d0f8e32,"At-Risk Customers",5,2,5,525,1.00,469,1
d336cd5c3601279d32f5ab1cd9717664,"At-Risk Customers",5,2,5,525,1.00,469,1
d47283d16b3a0e7f303f7f6119b23fad,"At-Risk Customers",5,2,5,525,1.00,469,1
d4c0286f064fdfe0879da14087179a69,"At-Risk Customers",5,2,5,525,1.00,469,1
de166e0e5846bcc902deba22ef24bd77,"At-Risk Customers",5,2,5,525,1.00,469,1
df8fc9f5259ee77b678192c7c3879a94,"At-Risk Customers",5,2,5,525,1.00,469,1
e190a0e6d60fe0c069d55c6d568582e2,"At-Risk Customers",5,2,5,525,1.00,469,1
e19f999a924d99e99755d16a72f18df3,"At-Risk Customers",5,2,5,525,1.00,469,1
ca270b48105d4aa0d747a0529775f19c,"At-Risk Customers",5,2,5,525,1.00,469,1
cdddd3dc1083b83c6cf40e64b850f7da,"At-Risk Customers",5,2,5,525,1.00,469,1
d61c923fff01b0e448672a2159ed5757,"At-Risk Customers",5,2,5,525,1.00,469,1
d7d0c97e3da06dc528b38acc8fb97c1f,"At-Risk Customers",5,2,5,525,1.00,469,1
44e4a44fc7441b07d1b026ba9d786e07,"At-Risk Customers",5,2,5,525,1.00,469,1
45b211aca79fa0a9f848456e9360d3c8,"At-Risk Customers",5,2,5,525,1.00,469,1
54ae160dc850008bb5c8831ac9d81669,"At-Risk Customers",5,2,5,525,1.00,469,1
57a7e4b99d307beb7d7f0f8ca175fd84,"At-Risk Customers",5,2,5,525,1.00,469,1
b4fc454d05ffad7daaf0115ff3eb1f38,"At-Risk Customers",5,2,5,525,1.00,469,1
aaeb615657f69f571ffa90d2bd471914,"At-Risk Customers",5,2,5,525,1.00,469,1
aca735efe5db1358d0d51b746e85fb8b,"At-Risk Customers",5,2,5,525,1.00,469,1
8e4c808c556cf8200933390024448ddb,"At-Risk Customers",5,2,5,525,1.00,469,1
8e5a8d9363eb6296154b65750c8702ca,"At-Risk Customers",5,2,5,525,1.00,469,1
926bb51421314135d53c077ae76f3a17,"At-Risk Customers",5,2,5,525,1.00,469,1
ae2b4e3fee581c9f7a8858c7037a0891,"At-Risk Customers",5,2,5,525,1.00,469,1
b05dc8ebf6b00bda6748a2ed4a5fbcac,"At-Risk Customers",5,2,5,525,1.00,469,1
933c39b91054168880e0c148bb686dbe,"At-Risk Customers",5,2,5,525,1.00,469,1
967c6c86748806add5521493a585b49b,"At-Risk Customers",5,2,5,525,1.00,469,1
976894a9f3e1aa6ad8fe43ba1fef7861,"At-Risk Customers",5,2,5,525,1.00,469,1
f7e2054e43a3a027229bf46213a5553b,"At-Risk Customers",5,2,5,525,1.00,469,1
f91a0235d18984973f88cdf07a23330c,"At-Risk Customers",5,2,5,525,1.00,469,1
eea6d169d9f5feef04a86bdf68011cf3,"At-Risk Customers",5,2,5,525,1.00,469,1
e9d83ddb5b55277ae391b0e708709f63,"At-Risk Customers",5,2,5,525,1.00,470,1
ed9ab198380446cd2c36517f5c3898b4,"At-Risk Customers",5,2,5,525,1.00,470,1
eea29992cb52b0661b3d32bbaf76b8f0,"At-Risk Customers",5,2,5,525,1.00,470,1
c4c643340c5d988d370b984a13ebea16,"At-Risk Customers",5,2,5,525,1.00,470,1
c4d9283195f6ed693c3ec224f26f9101,"At-Risk Customers",5,2,5,525,1.00,470,1
e332a76173be0bba3419d75a561260b2,"At-Risk Customers",5,2,5,525,1.00,470,1
e75ae2755c9f690e4a258de2ed2fdfe4,"At-Risk Customers",5,2,5,525,1.00,470,1
be21709263d3b8eb12783937f36dfe17,"At-Risk Customers",5,2,5,525,1.00,470,1
be6142cc0f610cf3fdf18d60f2498894,"At-Risk Customers",5,2,5,525,1.00,470,1
bf239907e57d7557cefdade4fe7eeff3,"At-Risk Customers",5,2,5,525,1.00,470,1
c07a76a84540a343ff9d63db21c19b5a,"At-Risk Customers",5,2,5,525,1.00,470,1
c0c2dd9abc68c6aec1964614257ccd0e,"At-Risk Customers",5,2,5,525,1.00,470,1
cca9fea56e655535b663741d14fd4293,"At-Risk Customers",5,2,5,525,1.00,470,1
cd255d3cd4ed220b4c81a81d28d39232,"At-Risk Customers",5,2,5,525,1.00,470,1
cf7dfb0cc05783ea1ab1e68d94ae1f81,"At-Risk Customers",5,2,5,525,1.00,470,1
ded2c5cbdf74038cb0ac494132275052,"At-Risk Customers",5,2,5,525,1.00,470,1
df397f90c1538772d4102ef5faadb297,"At-Risk Customers",5,2,5,525,1.00,470,1
dfbf50eeb9fe8d91e69b973266cd8063,"At-Risk Customers",5,2,5,525,1.00,470,1
e2249bc402f16751afa5815671a58107,"At-Risk Customers",5,2,5,525,1.00,470,1
6bc7c6211092294f2318ced7646e791b,"At-Risk Customers",5,2,5,525,1.00,470,1
79564719249bc8bc24ea522a5efee2fd,"At-Risk Customers",5,2,5,525,1.00,470,1
7c831b62c10b4b9699d30272100f9d04,"At-Risk Customers",5,2,5,525,1.00,470,1
6022be01d480dbd8683c80f9b0514f29,"At-Risk Customers",5,2,5,525,1.00,470,1
89c3bda0974d643b514ca0e84622824c,"At-Risk Customers",5,2,5,525,1.00,470,1
8b13f98a3be1b1d3651656ee73f03edc,"At-Risk Customers",5,2,5,525,1.00,470,1
7492a411232f7dd4b1adb8b335cd1983,"At-Risk Customers",5,2,5,525,1.00,470,1
751404a804fcb7375342481a53993b18,"At-Risk Customers",5,2,5,525,1.00,470,1
84c09bb555869c014a06beccf280d725,"At-Risk Customers",5,2,5,525,1.00,470,1
8537b738200120f21bfa4dea14b3e7d5,"At-Risk Customers",5,2,5,525,1.00,470,1
167fc7fc6cdcd97f9a597ef3c365a815,"At-Risk Customers",5,2,5,525,1.00,470,1
1d2cb8d366f4d9a347991320ef1fa67b,"At-Risk Customers",5,2,5,525,1.00,470,1
2082ae0cb6b125927b782602fd2df100,"At-Risk Customers",5,2,5,525,1.00,470,1
0741ddca958232fa01e77154d45b1fb4,"At-Risk Customers",5,2,5,525,1.00,470,1
083f2bb9b4d2b79d82095cda873e31b0,"At-Risk Customers",5,2,5,525,1.00,470,1
05d1d2d9f0161c5f397ce7fc770910d4,"At-Risk Customers",5,2,5,525,1.00,470,1
06a0ecf9b9478c4d3707dec257facf6b,"At-Risk Customers",5,2,5,525,1.00,470,1
a29ca82b322c504d2b21d483b91fefdb,"At-Risk Customers",5,2,5,525,1.00,470,1
a39d3092eb769ab404416763f602d663,"At-Risk Customers",5,2,5,525,1.00,470,1
ac7584e986cc5736ea0eaa3338f20915,"At-Risk Customers",5,2,5,525,1.00,470,1
93ae88cf69a9eee3b3c3ff151ef5398b,"At-Risk Customers",5,2,5,525,1.00,470,1
96f683e748ecbc72b45e6609eeb0c242,"At-Risk Customers",5,2,5,525,1.00,470,1
9bab4772c790be2269300fe0d3a0ed69,"At-Risk Customers",5,2,5,525,1.00,470,1
aecfcfbdbed5deaea72b8f500f5bd071,"At-Risk Customers",5,2,5,525,1.00,470,1
b2789bbd1e8e71b6f4b16a2806dcdd11,"At-Risk Customers",5,2,5,525,1.00,470,1
5844cade6c591db5be80ac133b1a64b4,"At-Risk Customers",5,2,5,525,1.00,470,1
35651bed380ae418121d130ce37222ed,"At-Risk Customers",5,2,5,525,1.00,470,1
39c0f2181d8dbc8d1c1f99bd15d161bc,"At-Risk Customers",5,2,5,525,1.00,470,1
4bb151996e2d125f227785d3e4c3ebc6,"At-Risk Customers",5,2,5,525,1.00,470,1
4c34d2ee146ada6cab4004100f065fd7,"At-Risk Customers",5,2,5,525,1.00,470,1
34f621d6b7b92ad2d4e895315af716a4,"At-Risk Customers",5,2,5,525,1.00,470,1
537c6d4bdd828b0c279c0ab367c93788,"At-Risk Customers",5,2,5,525,1.00,470,1
41a0dc27f21519c6e3b09a8c7b44c9c3,"At-Risk Customers",5,2,5,525,1.00,471,1
49eb55b407f86a1e87d7898594e65c90,"At-Risk Customers",5,2,5,525,1.00,471,1
58c7ab6f4e2267d572bcf5c3a987a01a,"At-Risk Customers",5,2,5,525,1.00,471,1
5b07509a8573da7473f8e94eafd6d985,"At-Risk Customers",5,2,5,525,1.00,471,1
364cb4f2a41aa84eb36090a25f26060c,"At-Risk Customers",5,2,5,525,1.00,471,1
30843e15e0aeb1cabff7dbd25b6e6419,"At-Risk Customers",5,2,5,525,1.00,471,1
7fef4de812315967e0c7b699e88c5753,"At-Risk Customers",5,2,5,525,1.00,471,1
5db263994edb3b2ca1efe7474793bf82,"At-Risk Customers",5,2,5,525,1.00,471,1
6315571ea4d67f9ced8931cd633a0d91,"At-Risk Customers",5,2,5,525,1.00,471,1
70d12eadbc6f55d36dc712fef5317ff8,"At-Risk Customers",5,2,5,525,1.00,471,1
8567dd017ba3de541173ea9c6cc0e94d,"At-Risk Customers",5,2,5,525,1.00,471,1
8813cd4bc7b8fa5dcd778bf3e35ad322,"At-Risk Customers",5,2,5,525,1.00,471,1
77ca9de303d71489cdd541c373319818,"At-Risk Customers",5,2,5,525,1.00,471,1
f359832fd1c530fbb94b787e049f833f,"At-Risk Customers",5,2,5,525,1.00,471,1
e1655711f868152c8d0cebbb06eba97e,"At-Risk Customers",5,2,5,525,1.00,471,1
d92fe8a457947bc974b9b34dd4a8a06d,"At-Risk Customers",5,2,5,525,1.00,471,1
bb7d0736359d0ae9ea4648934d11a25d,"At-Risk Customers",5,2,5,525,1.00,471,1
b302429b41cf3e601313a193da0f6a97,"At-Risk Customers",5,2,5,525,1.00,471,1
b6a1661fb4819608724d58226c7a90c7,"At-Risk Customers",5,2,5,525,1.00,471,1
a012ae83a5e3214d951efa46b8e190fc,"At-Risk Customers",5,2,5,525,1.00,471,1
93456039190d2a2c0cb5cc96b29bb9d5,"At-Risk Customers",5,2,5,525,1.00,471,1
962d26025128e8e5ca4406d754e5c25f,"At-Risk Customers",5,2,5,525,1.00,471,1
19f5169a88039aec61a15afe2b1b4e65,"At-Risk Customers",5,2,5,525,1.00,471,1
21c2111e13a20ae0b1d6ef693f40768c,"At-Risk Customers",5,2,5,525,1.00,471,1
2ab86468156082e06168e255e42df321,"At-Risk Customers",5,2,5,525,1.00,471,1
10ea3655874bc97bfa407485be4cd648,"At-Risk Customers",5,2,5,525,1.00,471,1
0ec8a2bcaa8e0b1ca282f7baf9d89513,"At-Risk Customers",5,2,5,525,1.00,472,1
117f44d4aa91f002c9536beb80eaaaaa,"At-Risk Customers",5,2,5,525,1.00,472,1
02fcb3cf7c2cd6a7754b488313aca1d5,"At-Risk Customers",5,2,5,525,1.00,472,1
19e74a05536d13b34468f8d26164f685,"At-Risk Customers",5,2,5,525,1.00,472,1
1a4d4db5393b394803df246ca68872b4,"At-Risk Customers",5,2,5,525,1.00,472,1
2cc0f5affc2ccbdacbbc6c5e88f5f059,"At-Risk Customers",5,2,5,525,1.00,472,1
0c323a2000ed807d998a8022fce32ae9,"At-Risk Customers",5,2,5,525,1.00,472,1
fd4f8292fc83deb893dca8bf14542c07,"At-Risk Customers",5,2,5,525,1.00,472,1
f6dfa1cb8b2e7caead4ec309a50883f5,"At-Risk Customers",5,2,5,525,1.00,472,1
f8799db7d5b85e5afcb3883fff83a7e5,"At-Risk Customers",5,2,5,525,1.00,472,1
f2531c11e66027f63e2f6414c9b2520d,"At-Risk Customers",5,2,5,525,1.00,472,1
4d7c031660b3c9fdb59e06575b37b737,"At-Risk Customers",5,2,5,525,1.00,472,1
4decb8ffe8615df98bfbd2c8e105562d,"At-Risk Customers",5,2,5,525,1.00,472,1
43f7616a8f37a874ee893f0dea3ba593,"At-Risk Customers",5,2,5,525,1.00,472,1
52949ea878b84dd0c50448b37e6894ce,"At-Risk Customers",5,2,5,525,1.00,472,1
55df93f592e064d6c3f456160d848d00,"At-Risk Customers",5,2,5,525,1.00,472,1
35d9dfb025e2a0ee4d40343b78202ab4,"At-Risk Customers",5,2,5,525,1.00,472,1
3ad62aada70e8ef15f8930d15454a4fb,"At-Risk Customers",5,2,5,525,1.00,472,1
72519c12ba1fb400c3a095f86a1c37b3,"At-Risk Customers",5,2,5,525,1.00,472,1
77722ed28b37c30bc7d25319b0a14b73,"At-Risk Customers",5,2,5,525,1.00,472,1
6b01d3bfa7c7a79abfb824f97c7c6809,"At-Risk Customers",5,2,5,525,1.00,472,1
6ba0cd28d9948876fcb3ac08d95fb2e6,"At-Risk Customers",5,2,5,525,1.00,472,1
6e8fcf6171e78dd27e96456713c17f31,"At-Risk Customers",5,2,5,525,1.00,472,1
6ee8c926b705a0f2f28d833edffdb1a6,"At-Risk Customers",5,2,5,525,1.00,472,1
6f019b3ae310ea52cebb131f8c4cb127,"At-Risk Customers",5,2,5,525,1.00,472,1
6471cc6402153f8ced217bd9ad278bf5,"At-Risk Customers",5,2,5,525,1.00,472,1
671ff3c1497a8bc800a0d65b06afab0f,"At-Risk Customers",5,2,5,525,1.00,472,1
92ff85d68a9b33eef7acc0832636f90f,"At-Risk Customers",5,2,5,525,1.00,472,1
b0a4d00be7f1758826553fcc858f6001,"At-Risk Customers",5,2,5,525,1.00,472,1
b3f1139ef7694b617dc5d3aecf43703b,"At-Risk Customers",5,2,5,525,1.00,472,1
b77ba1748741ff60dc9b72235031a6e8,"At-Risk Customers",5,2,5,525,1.00,472,1
8ef9b266968948cfdee2b9d5fc7503da,"At-Risk Customers",5,2,5,525,1.00,472,1
9ec26421666815a1f25aae522c3e293e,"At-Risk Customers",5,2,5,525,1.00,472,1
c8247b01a0683782448d87babdab6868,"At-Risk Customers",5,2,5,525,1.00,472,1
cda92f71914238a7f8849c472c88a72b,"At-Risk Customers",5,2,5,525,1.00,472,1
d5f4d315a02dde7b381306b21a2bb9c2,"At-Risk Customers",5,2,5,525,1.00,472,1
d8045e16f9b65af3d9051d4c84a69ed4,"At-Risk Customers",5,2,5,525,1.00,472,1
df9451fb506af423b93c08fae06ba9ef,"At-Risk Customers",5,2,5,525,1.00,472,1
e30c407b2c1e3e730634996b3c0da9f5,"At-Risk Customers",5,2,5,525,1.00,472,1
e5e2fc979b6bfeffee571eba28b80c34,"At-Risk Customers",5,2,5,525,1.00,472,1
bac3c6884e558760dc56569bbb0b4e92,"At-Risk Customers",5,2,5,525,1.00,472,1
bc7af253a16261e81b97c0e40ab9466f,"At-Risk Customers",5,2,5,525,1.00,472,1
d0886880ad8e1bb53c74aa0923b0d0cb,"At-Risk Customers",5,2,5,525,1.00,472,1
d47d1e32a4d9ecef199b2bb5bd3d9c18,"At-Risk Customers",5,2,5,525,1.00,472,1
c216b6155d2d91801d73096e3cad6f67,"At-Risk Customers",5,2,5,525,1.00,472,1
c2e6cd02e75e83ebd8c81a89f2209b56,"At-Risk Customers",5,2,5,525,1.00,472,1
c7b748bd163c5b69c546cc17f5d740ab,"At-Risk Customers",5,2,5,525,1.00,472,1
deacc61a94726c15f203d73997b74882,"At-Risk Customers",5,2,5,525,1.00,473,1
dfe1d15b2c0138f025ec35ee2882706a,"At-Risk Customers",5,2,5,525,1.00,473,1
cc6fb2f08a7bcaeef2c65f06e40811df,"At-Risk Customers",5,2,5,525,1.00,473,1
cdd833bc60a44f1fe474fd896f70a6db,"At-Risk Customers",5,2,5,525,1.00,473,1
d3133cefb29933308fe133a43dc60081,"At-Risk Customers",5,2,5,525,1.00,473,1
e5f48bc167ddec4bc538a97e9d689ddb,"At-Risk Customers",5,2,5,525,1.00,473,1
3b9072e96fda813ffbd59bb8c51d0e5f,"At-Risk Customers",5,2,5,525,1.00,473,1
3edd72aec37d086eb6a7f71f6974c488,"At-Risk Customers",5,2,5,525,1.00,473,1
44c818ed1e855cde4c4c2d0e69794e4c,"At-Risk Customers",5,2,5,525,1.00,473,1
477dcd81aa8e72c9945184da3d685236,"At-Risk Customers",5,2,5,525,1.00,473,1
01be09e08ce97be4356a7c93bda4ee70,"At-Risk Customers",5,2,5,525,1.00,473,1
01cf555dad51551a56a1bdc9fbf2acd6,"At-Risk Customers",5,2,5,525,1.00,473,1
031b6bf06cc2c9391a8a403cef221a1a,"At-Risk Customers",5,2,5,525,1.00,473,1
0651cfbea51afc6cfa5ec45bca3ee692,"At-Risk Customers",5,2,5,525,1.00,473,1
132bcd02d6f963e0199a9dc66e881fd1,"At-Risk Customers",5,2,5,525,1.00,473,1
230dc3250a924ee4ed6671d897396fea,"At-Risk Customers",5,2,5,525,1.00,473,1
243d5266b96f1d78a25d2c9daaa8eb8b,"At-Risk Customers",5,2,5,525,1.00,473,1
14713b16a9e8f5b7732763d7f78d3220,"At-Risk Customers",5,2,5,525,1.00,473,1
15a4554642b5fe5a003bb9a7a2ec4893,"At-Risk Customers",5,2,5,525,1.00,473,1
f3df2c0b7cf3814b81b37ff6273f76cd,"At-Risk Customers",5,2,5,525,1.00,473,1
f7f7327cbfcf3a9248607e516ff7069f,"At-Risk Customers",5,2,5,525,1.00,473,1
fabfc93dede309db1077892cce692b5b,"At-Risk Customers",5,2,5,525,1.00,473,1
fb07b99deeb96b15aa108b2835fd0e60,"At-Risk Customers",5,2,5,525,1.00,473,1
fbba76465bd26dd27b80f546d7d4c561,"At-Risk Customers",5,2,5,525,1.00,473,1
9cf6dec2e760c65ea7cb496593d3af57,"At-Risk Customers",5,2,5,525,1.00,473,1
b2721cd583ed718f04e636e3cbbaabc0,"At-Risk Customers",5,2,5,525,1.00,473,1
9454d2cbe5e471d051a3e90f7342e637,"At-Risk Customers",5,2,5,525,1.00,473,1
96da15363c1394365e691b6ca3b8dd7b,"At-Risk Customers",5,2,5,525,1.00,473,1
90436a67885a57f147fb79e6d0e4bc1c,"At-Risk Customers",5,2,5,525,1.00,473,1
b85081fd0080956c8808f326a9039e85,"At-Risk Customers",5,2,5,525,1.00,473,1
a9004f180c4a46d9bbf6790a2fc2a3be,"At-Risk Customers",5,2,5,525,1.00,473,1
7fb6bc16bf80c4b6aea804265afa8ec0,"At-Risk Customers",5,2,5,525,1.00,473,1
831718bd6707ec2db4f411b11f26f3dd,"At-Risk Customers",5,2,5,525,1.00,473,1
72181e64136175fd1000c8af3a087b1f,"At-Risk Customers",5,2,5,525,1.00,473,1
6b6c763cc4d02614d74b0c372127fe13,"At-Risk Customers",5,2,5,525,1.00,473,1
708f43cf48dcbafef3f83ed949e28648,"At-Risk Customers",5,2,5,525,1.00,473,1
679aed9ac12930a0c0104d072560f6f2,"At-Risk Customers",5,2,5,525,1.00,473,1
690163fddcf846b9b94744fc12ef7c61,"At-Risk Customers",5,2,5,525,1.00,473,1
5dd2800b9657f7ba5673bac5210fe0a7,"At-Risk Customers",5,2,5,525,1.00,473,1
8ac795e2c3b0c47d8b67916fc93edccf,"At-Risk Customers",5,2,5,525,1.00,473,1
8597fc7ec5841b2d3832b3ff62c5d2c4,"At-Risk Customers",5,2,5,525,1.00,474,1
89e5359fa2be142772cde79e34891dd0,"At-Risk Customers",5,2,5,525,1.00,474,1
729a2696f78da805198eb9b531775daf,"At-Risk Customers",5,2,5,525,1.00,474,1
75743d98f7c2d040ee738b10bddb452d,"At-Risk Customers",5,2,5,525,1.00,474,1
760ec8cf264a0874772be65e6c9481bd,"At-Risk Customers",5,2,5,525,1.00,474,1
7750817bc39f117b78361cb7e91215eb,"At-Risk Customers",5,2,5,525,1.00,474,1
607cbe3c41183d7a1cd304ad5f777af9,"At-Risk Customers",5,2,5,525,1.00,474,1
6b358d811b05ff63ce5f7086a521d543,"At-Risk Customers",5,2,5,525,1.00,474,1
6d6042bea2b6cc539eb4f1cd825860df,"At-Risk Customers",5,2,5,525,1.00,474,1
68a583388d8e467ef321890883f7016b,"At-Risk Customers",5,2,5,525,1.00,474,1
15bd73fd31976616a6857ebe833c006d,"At-Risk Customers",5,2,5,525,1.00,474,1
10f0e73a73d998d04b80715c553185e8,"At-Risk Customers",5,2,5,525,1.00,474,1
0d565746f4a50bf3b15455f922c054f0,"At-Risk Customers",5,2,5,525,1.00,474,1
04f7df7bc1e973191b15f67fb1648d34,"At-Risk Customers",5,2,5,525,1.00,474,1
0503aa9015de64a6655ea58bf32c6034,"At-Risk Customers",5,2,5,525,1.00,474,1
062db47088ed7f674d6716ebeeb9e6b9,"At-Risk Customers",5,2,5,525,1.00,474,1
1b553902a5bbe6ee54a3aaa7cbfb6816,"At-Risk Customers",5,2,5,525,1.00,474,1
281a589201691767532e496d0d40ebc7,"At-Risk Customers",5,2,5,525,1.00,474,1
29f630c11474af3e0def812741bf85b9,"At-Risk Customers",5,2,5,525,1.00,474,1
2c7e4fe72cb7e29f8aa921ed7e9e9ba8,"At-Risk Customers",5,2,5,525,1.00,474,1
c3f52311e0d977b3a47d494f5302414d,"At-Risk Customers",5,2,5,525,1.00,474,1
c5f7c49309422ad1ab3af1c3519f92f5,"At-Risk Customers",5,2,5,525,1.00,474,1
dc5aa19797b8fb7a4929ad109fb25553,"At-Risk Customers",5,2,5,525,1.00,474,1
e3e79b00fec0242e78f6d0bc5a17a15f,"At-Risk Customers",5,2,5,525,1.00,474,1
3007d31c1b146229015df7b0acb29499,"At-Risk Customers",5,2,5,525,1.00,518,1
34c0fc031160b0ccaa79df4fff464db5,"At-Risk Customers",5,2,5,525,1.00,518,1
160d4adccc67a1eea13bb5ad108f1273,"At-Risk Customers",5,2,5,525,1.00,518,1
2621b577faf30c524ef1f0fff766a575,"At-Risk Customers",5,2,5,525,1.00,518,1
2dbcd4c0ba2dd95f30e19cc91bd07a02,"At-Risk Customers",5,2,5,525,1.00,518,1
02278b7fe04a285092542fa4313cdc31,"At-Risk Customers",5,2,5,525,1.00,518,1
f9ce0171b9df8812316e610bc563b0ad,"At-Risk Customers",5,2,5,525,1.00,518,1
f2b0e487c75dec05c5b2a759baf1d9e9,"At-Risk Customers",5,2,5,525,1.00,518,1
a330c3cd4e607dd2f8dca4e303325e6f,"At-Risk Customers",5,2,5,525,1.00,518,1
9107bdcabca6373f0a08e83943f19df3,"At-Risk Customers",5,2,5,525,1.00,518,1
a6abe15d926391d0b739f4f60ae20b43,"At-Risk Customers",5,2,5,525,1.00,518,1
ac0dbe4690cc1531621c13593ca9e4fd,"At-Risk Customers",5,2,5,525,1.00,518,1
93289d579072811f3202860b159a3c7f,"At-Risk Customers",5,2,5,525,1.00,518,1
b9dbc8b2b8eb1d4d0bc684b729a10cbf,"At-Risk Customers",5,2,5,525,1.00,518,1
81f76e184edb5493e35679a024d09e23,"At-Risk Customers",5,2,5,525,1.00,518,1
87b2e4a2df8e1635a1f89705abb6e94b,"At-Risk Customers",5,2,5,525,1.00,518,1
66bd9505c7bee395349bc1a345233f87,"At-Risk Customers",5,2,5,525,1.00,518,1
6935b767c9c3c6d8c27c9a840bc5c238,"At-Risk Customers",5,2,5,525,1.00,518,1
78d3e255b3ad3aac95d3a8abc75539d1,"At-Risk Customers",5,2,5,525,1.00,518,1
702c374930111c593cdd438702c16076,"At-Risk Customers",5,2,5,525,1.00,519,1
86203c9a693c6372142af3aa3752c8eb,"At-Risk Customers",5,2,5,525,1.00,519,1
8834fc0d71c8c6052a49cb5c4ebb9fb1,"At-Risk Customers",5,2,5,525,1.00,519,1
69e153a22aec26236b01d02d97406801,"At-Risk Customers",5,2,5,525,1.00,519,1
791f21713ed3038a4d418efc8e38b024,"At-Risk Customers",5,2,5,525,1.00,519,1
25edb84d9a9d4d35a86c381770c4c75f,"At-Risk Customers",5,2,5,525,1.00,519,1
2deb710213ca0c110cbfa0fdc047658b,"At-Risk Customers",5,2,5,525,1.00,519,1
bc12004c243db01e675e30cb2ba5d81a,"At-Risk Customers",5,2,5,525,1.00,519,1
c82564ca0ebfac848d21f6a34b2d1e44,"At-Risk Customers",5,2,5,525,1.00,519,1
cd63fb1b20b66ae7f91f848942895493,"At-Risk Customers",5,2,5,525,1.00,519,1
d5cdb071af447725c8cafe4ec4186ea1,"At-Risk Customers",5,2,5,525,1.00,519,1
e81ef5982b279bccee91dd084b3652ca,"At-Risk Customers",5,2,5,525,1.00,519,1
332cf4e83e16004ba7dca932ce82475b,"At-Risk Customers",5,2,5,525,1.00,519,1
53ad9939355ab2c24394d19cbf8e7453,"At-Risk Customers",5,2,5,525,1.00,519,1
436164d6caa038066fed7df68baa0317,"At-Risk Customers",5,2,5,525,1.00,519,1
ba0d6c598452b5d0c342543e341c1b3b,"At-Risk Customers",5,2,5,525,1.00,519,1
b162b6f50e3bf0e06cf147e30b2209ce,"At-Risk Customers",5,2,5,525,1.00,519,1
b25f3cc021d7fd0d1340785cc8bd5001,"At-Risk Customers",5,2,5,525,1.00,519,1
a88eae130fb19297269c32864daf78af,"At-Risk Customers",5,2,5,525,1.00,519,1
aaaa929bac9fc3808e989875aac47ba9,"At-Risk Customers",5,2,5,525,1.00,519,1
f1d1dcc05e0cb05f9e3ec18db7382e03,"At-Risk Customers",5,2,5,525,1.00,519,1
be5f4c2d4e90cdf1051d286f9021b57c,"At-Risk Customers",5,2,5,525,1.00,493,1
d924b89e92b39e420aae895e56059f6d,"At-Risk Customers",5,2,5,525,1.00,493,1
d9dbfa0381f0935c78327417ed931dca,"At-Risk Customers",5,2,5,525,1.00,493,1
db097ddd1fdbbcbafb113f7af87ca3ac,"At-Risk Customers",5,2,5,525,1.00,493,1
cc6677bdee3b6e93655465f3bfbd2cfd,"At-Risk Customers",5,2,5,525,1.00,493,1
c53d03f9adc99be09f81483b33682322,"At-Risk Customers",5,2,5,525,1.00,493,1
512dc65ea5c6b31ea4f821431df4a925,"At-Risk Customers",5,2,5,525,1.00,493,1
4f7ded99cebf4c1ec505f71ef6580bba,"At-Risk Customers",5,2,5,525,1.00,493,1
35c0fa6f2e6bbb3576e725d22e1066b8,"At-Risk Customers",5,2,5,525,1.00,493,1
39e9ca66abb0665312eb31817703476b,"At-Risk Customers",5,2,5,525,1.00,493,1
0d936d4fc643057083df630a57c0ff03,"At-Risk Customers",5,2,5,525,1.00,493,1
1369bb7fb1abd8f428ddcb40e9d868dc,"At-Risk Customers",5,2,5,525,1.00,493,1
1bde50a93148e121bc6aef10e1c0310d,"At-Risk Customers",5,2,5,525,1.00,493,1
154195e324368142c80258e5ea05961a,"At-Risk Customers",5,2,5,525,1.00,493,1
17eca8f3dae2fcda526c3c45edf44f0c,"At-Risk Customers",5,2,5,525,1.00,493,1
037417c0d0accba5baba0125c7fe6acb,"At-Risk Customers",5,2,5,525,1.00,493,1
084366719c9127e938b149e75dd48ad8,"At-Risk Customers",5,2,5,525,1.00,493,1
f490b0fe9e3fbe4bca2885d739b9f3bf,"At-Risk Customers",5,2,5,525,1.00,493,1
